Feature_1,Feature_2,Correlation,Abs_Correlation
sma_50,close_rolling_median_10,0.9993340117701177,0.9993340117701177
close_rolling_median_10,close_rolling_mean_50,0.9993340117701175,0.9993340117701175
sma_50,ema_50,0.9993339463421783,0.9993339463421783
ema_50,close_rolling_mean_50,0.9993339463421783,0.9993339463421783
ema_20,H4_close,0.9993327064646673,0.9993327064646673
sma_50,close_rolling_q25_10,0.9993325264497758,0.9993325264497758
close_rolling_q25_10,close_rolling_mean_50,0.9993325264497755,0.9993325264497755
close_lag_20,H1_close,0.9993316285921015,0.9993316285921015
close_rolling_q75_5,H4_low,0.9993308435847045,0.9993308435847045
sma_50,close_rolling_q75_10,0.9993305917400788,0.9993305917400788
close_rolling_q75_10,close_rolling_mean_50,0.9993305917400788,0.9993305917400788
close_lag_2,H4_close,0.9993279135121644,0.9993279135121644
close_lag_10,H4_high,0.9993277260545468,0.9993277260545468
ichimoku_ics_26,H4_high,0.9993269326164033,0.9993269326164033
ichimoku_its_9,close_rolling_mean_50,0.9993227761564799,0.9993227761564799
sma_50,ichimoku_its_9,0.9993227761564798,0.9993227761564798
ichimoku_ics_26,bb_lower,0.9993226745692124,0.9993226745692124
sma_50,close_rolling_max_10,0.9993217616249063,0.9993217616249063
close_rolling_max_10,close_rolling_mean_50,0.9993217616249062,0.9993217616249062
close_rolling_max_20,H4_high,0.999321535861862,0.999321535861862
close_rolling_min_10,close_rolling_mean_50,0.99932074699309,0.99932074699309
sma_50,close_rolling_min_10,0.9993207469930898,0.9993207469930898
close_rolling_q25_50,close_lag_10,0.9993188293084179,0.9993188293084179
ema_100,H4_low,0.9993172084577664,0.9993172084577664
close_rolling_max_10,close_rolling_max_50,0.9993148014716776,0.9993148014716776
close_rolling_max_5,H4_low,0.9993146819320835,0.9993146819320835
sma_5,H4_close,0.9993110496270432,0.9993110496270432
close_rolling_mean_5,H4_close,0.9993110496270432,0.9993110496270432
sma_10,close_rolling_q75_50,0.9993102149767279,0.9993102149767279
close_rolling_mean_10,close_rolling_q75_50,0.9993102149767279,0.9993102149767279
ema_20,H4_open,0.999310197133762,0.999310197133762
close_lag_5,H4_low,0.9993095532068307,0.9993095532068307
close_rolling_q75_20,close_rolling_min_50,0.9993088514133669,0.9993088514133669
close_rolling_min_10,H4_low,0.9993076369475421,0.9993076369475421
bb_lower,close_rolling_q25_50,0.9993070622377741,0.9993070622377741
ema_50,close_rolling_median_50,0.9993067054016651,0.9993067054016651
close_rolling_q75_5,H4_close,0.9993062948974358,0.9993062948974358
close_rolling_median_5,H4_close,0.9993056360954156,0.9993056360954156
close_rolling_max_5,H4_close,0.9993053341133346,0.9993053341133346
close_lag_3,H4_close,0.9993046052172009,0.9993046052172009
close_rolling_q25_5,H4_close,0.999304491631167,0.999304491631167
close_rolling_q75_10,close_rolling_q75_50,0.9993038666069457,0.9993038666069457
close_rolling_median_10,close_rolling_q75_50,0.9993027270280909,0.9993027270280909
close_rolling_min_5,H4_close,0.9993021540705961,0.9993021540705961
close_rolling_max_10,close_rolling_q75_50,0.9993016613126852,0.9993016613126852
ichimoku_iks_26,ichimoku_ics_26,0.9993011706123828,0.9993011706123828
close_rolling_q25_10,close_rolling_q75_50,0.9992977218277589,0.9992977218277589
ichimoku_its_9,H4_low,0.999297222259646,0.999297222259646
close_rolling_min_10,H4_high,0.9992953245015638,0.9992953245015638
H1_high,H4_open,0.9992946086289887,0.9992946086289887
sma_10,close_rolling_median_50,0.9992940508871042,0.9992940508871042
close_rolling_mean_10,close_rolling_median_50,0.9992940508871042,0.9992940508871042
ichimoku_its_9,close_rolling_q75_50,0.9992919093299405,0.9992919093299405
close_rolling_q75_10,close_rolling_max_50,0.9992917651839689,0.9992917651839689
ema_50,close_rolling_q75_50,0.9992900598853878,0.9992900598853878
bb_lower,H4_high,0.9992894374002863,0.9992894374002863
sma_50,ema_100,0.9992889767266296,0.9992889767266296
ema_100,close_rolling_mean_50,0.9992889767266296,0.9992889767266296
close_rolling_min_20,close_rolling_max_50,0.9992872105386365,0.9992872105386365
close_rolling_q25_10,H4_low,0.9992865118018381,0.9992865118018381
close_rolling_median_10,close_rolling_median_50,0.9992863851532969,0.9992863851532969
close_rolling_q25_10,close_rolling_median_50,0.9992859763745019,0.9992859763745019
close_rolling_q75_10,close_rolling_median_50,0.9992831080427182,0.9992831080427182
ema_50,close_rolling_q25_50,0.9992813865143988,0.9992813865143988
close_rolling_min_10,close_rolling_q75_50,0.9992813749585585,0.9992813749585585
H4_close,H4_high,0.9992810360727258,0.9992810360727258
ema_10,H4_open,0.9992787836211539,0.9992787836211539
close_rolling_mean_10,H4_low,0.9992778850924838,0.9992778850924838
sma_10,H4_low,0.9992778850924838,0.9992778850924838
ema_20,close_rolling_mean_50,0.9992778519361342,0.9992778519361342
sma_50,ema_20,0.9992778519361339,0.9992778519361339
ichimoku_ics_26,H4_low,0.9992778000711571,0.9992778000711571
close_rolling_max_50,close_lag_10,0.9992771650598319,0.9992771650598319
ichimoku_its_9,close_rolling_median_50,0.9992761589905842,0.9992761589905842
close_rolling_min_10,close_rolling_median_50,0.9992760759376753,0.9992760759376753
close_rolling_max_10,close_rolling_median_50,0.9992753111130931,0.9992753111130931
close_rolling_mean_50,close_lag_5,0.9992749890111726,0.9992749890111726
sma_50,close_lag_5,0.9992749890111726,0.9992749890111726
close_rolling_mean_10,close_rolling_max_50,0.9992748588197405,0.9992748588197405
sma_10,close_rolling_max_50,0.9992748588197405,0.9992748588197405
close_rolling_q75_20,H4_high,0.9992741536152081,0.9992741536152081
close_rolling_mean_10,close_rolling_q25_50,0.9992689787081104,0.9992689787081104
sma_10,close_rolling_q25_50,0.9992689787081104,0.9992689787081104
close_rolling_median_10,H4_low,0.9992685982390213,0.9992685982390213
close_rolling_median_10,close_rolling_max_50,0.9992673952599321,0.9992673952599321
close_rolling_q25_10,close_rolling_q25_50,0.999265894070245,0.999265894070245
ichimoku_ics_26,bb_upper,0.9992647310287799,0.9992647310287799
close_rolling_min_10,close_rolling_q25_50,0.9992627221273978,0.9992627221273978
ema_5,H4_open,0.9992620340866775,0.9992620340866775
close_rolling_median_10,close_rolling_q25_50,0.9992614303934539,0.9992614303934539
ichimoku_its_9,close_rolling_max_50,0.9992601031464107,0.9992601031464107
ema_50,H4_close,0.9992599244735098,0.9992599244735098
ema_100,close_rolling_median_50,0.9992591482134343,0.9992591482134343
close_lag_5,H4_close,0.9992579223518328,0.9992579223518328
high,H4_open,0.9992564572666827,0.9992564572666827
close_rolling_q75_10,close_rolling_q25_50,0.9992528334592269,0.9992528334592269
open,H4_open,0.9992515461403865,0.9992515461403865
ichimoku_its_9,close_rolling_q25_50,0.9992514089396578,0.9992514089396578
ichimoku_its_9,H4_close,0.9992485308576752,0.9992485308576752
close_rolling_q75_10,H4_low,0.9992479259065841,0.9992479259065841
sma_20,H4_high,0.999247583303435,0.999247583303435
bb_middle,H4_high,0.999247583303435,0.999247583303435
close_rolling_mean_20,H4_high,0.999247583303435,0.999247583303435
close_rolling_max_20,close_rolling_min_50,0.9992467776683795,0.9992467776683795
close,H4_open,0.9992461171169034,0.9992461171169034
ema_20,close_rolling_q75_50,0.9992443594933735,0.9992443594933735
close_rolling_q75_50,close_lag_5,0.9992438068972312,0.9992438068972312
ema_100,close_rolling_q25_50,0.9992429876877297,0.9992429876877297
ema_20,close_rolling_median_50,0.9992429692770131,0.9992429692770131
close_rolling_mean_5,close_rolling_mean_50,0.9992412423699287,0.9992412423699287
sma_5,close_rolling_mean_50,0.9992412423699287,0.9992412423699287
sma_5,sma_50,0.9992412423699287,0.9992412423699287
sma_50,close_rolling_mean_5,0.9992412423699284,0.9992412423699284
low,H4_open,0.9992405664960555,0.9992405664960555
close_rolling_q25_10,close_rolling_max_50,0.9992391440312088,0.9992391440312088
close_rolling_max_10,close_rolling_q25_50,0.9992387230020223,0.9992387230020223
H1_low,H4_high,0.999237686852917,0.999237686852917
ema_100,close_rolling_q75_50,0.9992370043276972,0.9992370043276972
close_rolling_median_5,close_rolling_mean_50,0.9992369817123069,0.9992369817123069
sma_50,close_rolling_median_5,0.9992369817123069,0.9992369817123069
sma_50,close_rolling_q75_5,0.9992366309006139,0.9992366309006139
close_rolling_q75_5,close_rolling_mean_50,0.9992366309006134,0.9992366309006134
close_rolling_q25_5,close_rolling_mean_50,0.9992357889666262,0.9992357889666262
sma_50,close_rolling_q25_5,0.9992357889666262,0.9992357889666262
close_rolling_min_10,close_rolling_min_50,0.9992345654371377,0.9992345654371377
close_rolling_max_5,close_rolling_mean_50,0.9992344599169259,0.9992344599169259
sma_50,close_rolling_max_5,0.9992344599169259,0.9992344599169259
close_lag_1,H4_open,0.9992339994412205,0.9992339994412205
close_rolling_min_5,close_rolling_mean_50,0.9992310048488781,0.9992310048488781
sma_50,close_rolling_min_5,0.9992310048488778,0.9992310048488778
sma_100,close_rolling_mean_50,0.9992305907665685,0.9992305907665685
sma_50,sma_100,0.9992305907665683,0.9992305907665683
close_rolling_median_20,H4_high,0.9992303501658714,0.9992303501658714
close_rolling_mean_10,H4_close,0.9992296619365455,0.9992296619365455
sma_10,H4_close,0.9992296619365455,0.9992296619365455
close_rolling_mean_50,close_lag_3,0.9992292362298097,0.9992292362298097
sma_50,close_lag_3,0.9992292362298097,0.9992292362298097
close_rolling_median_50,close_lag_5,0.9992279466786922,0.9992279466786922
ema_10,close_rolling_mean_50,0.9992258565473985,0.9992258565473985
sma_50,ema_10,0.9992258565473985,0.9992258565473985
close_rolling_min_50,close_lag_10,0.9992234765511238,0.9992234765511238
close_rolling_q75_10,H4_close,0.9992222154986624,0.9992222154986624
close_lag_2,H4_open,0.9992218669934354,0.9992218669934354
close_rolling_median_10,H4_close,0.9992206095566141,0.9992206095566141
close_rolling_max_10,H4_close,0.9992192656873725,0.9992192656873725
ichimoku_ics_26,close_lag_20,0.9992191002705781,0.9992191002705781
ema_50,close_rolling_max_50,0.9992190686103938,0.9992190686103938
close_rolling_max_10,H4_low,0.999218237888907,0.999218237888907
close_rolling_max_5,close_rolling_max_50,0.9992162507119067,0.9992162507119067
close_rolling_q25_10,H4_close,0.9992162102321311,0.9992162102321311
close_lag_10,H4_low,0.9992149949457472,0.9992149949457472
close_rolling_q25_10,close_rolling_min_50,0.9992148473300637,0.9992148473300637
ema_20,close_rolling_q25_50,0.999212791472463,0.999212791472463
close_rolling_max_5,H4_open,0.9992114504451167,0.9992114504451167
close_lag_3,H4_open,0.9992097441253598,0.9992097441253598
close_rolling_min_10,H4_close,0.9992090530778381,0.9992090530778381
sma_5,close_rolling_q75_50,0.9992072348683603,0.9992072348683603
close_rolling_mean_5,close_rolling_q75_50,0.9992072348683603,0.9992072348683603
close_rolling_max_5,close_rolling_q75_50,0.999206809356337,0.999206809356337
close_rolling_q75_5,H4_open,0.9992066658624982,0.9992066658624982
sma_50,close_lag_2,0.9992057182929843,0.9992057182929843
close_rolling_mean_50,close_lag_2,0.9992057182929843,0.9992057182929843
H1_open,H4_close,0.9992054072357335,0.9992054072357335
close_rolling_q75_5,close_rolling_q75_50,0.9992053749990003,0.9992053749990003
sma_5,H4_open,0.9992044342182829,0.9992044342182829
close_rolling_mean_5,H4_open,0.9992044342182829,0.9992044342182829
close_rolling_max_50,close_lag_5,0.9992044174704214,0.9992044174704214
close_rolling_q25_50,close_lag_5,0.9992029910933702,0.9992029910933702
close_rolling_median_5,close_rolling_q75_50,0.9992028857087494,0.9992028857087494
close_rolling_q75_5,close_rolling_max_50,0.9992027433572467,0.9992027433572467
close_rolling_mean_10,close_rolling_min_50,0.9992016570157468,0.9992016570157468
sma_10,close_rolling_min_50,0.9992016570157468,0.9992016570157468
H1_high,H4_low,0.9992002749220316,0.9992002749220316
close_rolling_median_5,H4_open,0.9992001430184508,0.9992001430184508
sma_50,H1_open,0.999199839736793,0.999199839736793
close_rolling_mean_50,H1_open,0.999199839736793,0.999199839736793
close_rolling_q25_5,close_rolling_q75_50,0.9991989109631101,0.9991989109631101
close_rolling_min_10,close_rolling_max_50,0.9991973933137263,0.9991973933137263
sma_100,close_rolling_median_50,0.9991973900053738,0.9991973900053738
close_rolling_q75_50,close_lag_3,0.9991956204799147,0.9991956204799147
ema_50,close_rolling_min_50,0.9991949348707064,0.9991949348707064
bb_upper,close_rolling_max_50,0.9991945911122889,0.9991945911122889
ema_10,close_rolling_q75_50,0.9991938133721814,0.9991938133721814
sma_5,close_rolling_max_50,0.9991933184394,0.9991933184394
close_rolling_mean_5,close_rolling_max_50,0.9991933184394,0.9991933184394
close_rolling_median_10,close_rolling_min_50,0.9991930989562696,0.9991930989562696
close_rolling_q25_5,H4_open,0.9991922873454122,0.9991922873454122
sma_50,ema_5,0.9991912802334333,0.9991912802334333
ema_5,close_rolling_mean_50,0.9991912802334333,0.9991912802334333
close_rolling_min_5,close_rolling_q75_50,0.9991908386972883,0.9991908386972883
close_rolling_mean_5,close_rolling_median_50,0.9991907781470976,0.9991907781470976
sma_5,close_rolling_median_50,0.9991907781470976,0.9991907781470976
sma_100,close_rolling_q25_50,0.9991903187804,0.9991903187804
ema_20,close_rolling_max_50,0.9991890969653846,0.9991890969653846
close_rolling_median_5,close_rolling_max_50,0.9991890511694533,0.9991890511694533
ichimoku_its_9,close_rolling_min_50,0.9991886508458998,0.9991886508458998
close_rolling_max_50,H1_high,0.9991877370314249,0.9991877370314249
close_rolling_median_5,close_rolling_median_50,0.9991863611303401,0.9991863611303401
close_rolling_q75_5,close_rolling_median_50,0.9991862196246067,0.9991862196246067
close_lag_5,H4_open,0.9991853728197051,0.9991853728197051
close_rolling_q25_5,close_rolling_median_50,0.9991851188205029,0.9991851188205029
close_rolling_max_5,close_rolling_median_50,0.9991843629726562,0.9991843629726562
close_rolling_mean_50,close_lag_1,0.9991817487341785,0.9991817487341785
sma_50,close_lag_1,0.9991817487341785,0.9991817487341785
ema_10,close_rolling_median_50,0.9991809908730669,0.9991809908730669
close_rolling_min_5,close_rolling_median_50,0.9991804839115525,0.9991804839115525
close_rolling_min_5,H4_open,0.9991802677811785,0.9991802677811785
close_rolling_q25_20,H4_high,0.9991799045937465,0.9991799045937465
close_rolling_median_50,close_lag_3,0.9991794613144085,0.9991794613144085
close_rolling_min_20,H4_low,0.9991743698376198,0.9991743698376198
sma_100,close_rolling_q75_50,0.9991739845718293,0.9991739845718293
close_rolling_q25_5,close_rolling_max_50,0.9991736647493328,0.9991736647493328
close_rolling_max_50,close_lag_3,0.9991734658309819,0.9991734658309819
ichimoku_iks_26,H4_high,0.9991727912169537,0.9991727912169537
close_rolling_q75_50,close_lag_2,0.999171288280657,0.999171288280657
ema_100,close_rolling_max_50,0.9991708683718518,0.9991708683718518
close_rolling_q75_10,close_rolling_min_50,0.9991680094080991,0.9991680094080991
H4_open,H4_low,0.9991671885472799,0.9991671885472799
close_rolling_mean_5,close_rolling_q25_50,0.9991661939533758,0.9991661939533758
sma_5,close_rolling_q25_50,0.9991661939533758,0.9991661939533758
high,close_rolling_mean_50,0.999163791492529,0.999163791492529
high,sma_50,0.999163791492529,0.999163791492529
close_rolling_q75_50,H1_open,0.9991637644861019,0.9991637644861019
close_rolling_q25_5,close_rolling_q25_50,0.999163613380712,0.999163613380712
open,sma_50,0.9991635598804479,0.9991635598804479
open,close_rolling_mean_50,0.9991635598804479,0.9991635598804479
ichimoku_its_9,H4_open,0.9991631763866695,0.9991631763866695
close_rolling_min_5,close_rolling_q25_50,0.9991627893041826,0.9991627893041826
ema_100,close_rolling_min_50,0.9991625130366281,0.9991625130366281
close_rolling_median_5,close_rolling_q25_50,0.9991616313914455,0.9991616313914455
ema_10,close_rolling_max_50,0.9991612028281396,0.9991612028281396
close_rolling_max_10,H4_open,0.9991588322396592,0.9991588322396592
close_rolling_q75_5,close_rolling_q25_50,0.9991584662002506,0.9991584662002506
H1_low,H4_open,0.999158399299218,0.999158399299218
close_rolling_median_50,H1_open,0.9991583593238975,0.9991583593238975
close_rolling_max_50,close_lag_2,0.9991575787990683,0.9991575787990683
ema_5,close_rolling_q75_50,0.9991574940902674,0.9991574940902674
close,sma_50,0.9991573654933331,0.9991573654933331
close,close_rolling_mean_50,0.9991573654933331,0.9991573654933331
low,sma_50,0.9991557397853073,0.9991557397853073
low,close_rolling_mean_50,0.9991557397853073,0.9991557397853073
close_rolling_median_50,close_lag_2,0.9991550127986308,0.9991550127986308
close_rolling_q25_50,close_lag_3,0.9991548185287064,0.9991548185287064
ema_10,close_rolling_q25_50,0.9991544169183953,0.9991544169183953
close_rolling_min_5,close_rolling_max_50,0.9991534895342967,0.9991534895342967
close_rolling_max_5,close_rolling_q25_50,0.9991531370246358,0.9991531370246358
close_rolling_q75_10,H4_open,0.9991524772959056,0.9991524772959056
close_lag_20,H4_high,0.9991505940418813,0.9991505940418813
sma_10,H4_open,0.9991501337535688,0.9991501337535688
close_rolling_mean_10,H4_open,0.9991501337535688,0.9991501337535688
close_rolling_q75_50,close_lag_1,0.9991468489767984,0.9991468489767984
close_rolling_max_50,H1_open,0.9991455148801947,0.9991455148801947
bb_lower,close_rolling_min_50,0.9991440454364798,0.9991440454364798
ema_5,close_rolling_max_50,0.9991433888686088,0.9991433888686088
close_rolling_median_10,H4_open,0.9991430249323479,0.9991430249323479
close_rolling_q25_20,H4_low,0.9991424904435211,0.9991424904435211
close_lag_10,H4_close,0.999141450648187,0.999141450648187
ema_5,close_rolling_median_50,0.9991414489764743,0.9991414489764743
close_rolling_max_50,close_lag_1,0.9991413441629605,0.9991413441629605
high,close_rolling_max_50,0.999141256739516,0.999141256739516
close_rolling_max_10,close_rolling_min_50,0.999136555564146,0.999136555564146
sma_20,H4_low,0.9991354431759568,0.9991354431759568
bb_middle,H4_low,0.9991354431759568,0.9991354431759568
close_rolling_mean_20,H4_low,0.9991354431759568,0.9991354431759568
close_rolling_q75_50,H1_high,0.999134405598466,0.999134405598466
close_rolling_min_50,close_lag_5,0.9991337927568411,0.9991337927568411
high,close_rolling_q75_50,0.9991332419620071,0.9991332419620071
ema_20,close_rolling_min_50,0.9991326222156816,0.9991326222156816
ema_100,H4_close,0.9991320780031391,0.9991320780031391
close_rolling_q25_50,close_lag_2,0.99913042239893,0.99913042239893
close_rolling_median_50,close_lag_1,0.9991303796615669,0.9991303796615669
close_rolling_q25_50,H1_open,0.9991298596922958,0.9991298596922958
open,close_rolling_max_50,0.9991297641277,0.9991297641277
close_rolling_q25_10,H4_open,0.9991287637493207,0.9991287637493207
open,close_rolling_q75_50,0.9991284247211978,0.9991284247211978
close_rolling_min_5,close_rolling_min_50,0.9991282680901027,0.9991282680901027
close_rolling_mean_50,H1_high,0.9991248736186904,0.9991248736186904
sma_50,H1_high,0.9991248736186904,0.9991248736186904
close,close_rolling_max_50,0.9991246310686999,0.9991246310686999
close_lag_10,H4_open,0.9991237362675146,0.9991237362675146
close,close_rolling_q75_50,0.9991222985114786,0.9991222985114786
sma_100,close_rolling_min_50,0.9991179882048649,0.9991179882048649
close_rolling_q25_5,close_rolling_min_50,0.9991176283003608,0.9991176283003608
ema_5,close_rolling_q25_50,0.9991166738406325,0.9991166738406325
low,close_rolling_q75_50,0.9991160546490565,0.9991160546490565
bb_upper,H4_low,0.9991155970338664,0.9991155970338664
close_rolling_median_20,H4_low,0.9991149304853978,0.9991149304853978
high,close_rolling_median_50,0.9991124317145688,0.9991124317145688
open,close_rolling_median_50,0.9991120240436366,0.9991120240436366
low,close_rolling_max_50,0.9991117713944728,0.9991117713944728
sma_5,close_rolling_min_50,0.9991114321211276,0.9991114321211276
close_rolling_mean_5,close_rolling_min_50,0.9991114321211276,0.9991114321211276
sma_100,close_rolling_max_50,0.9991086796051741,0.9991086796051741
close_rolling_median_5,close_rolling_min_50,0.9991062263413346,0.9991062263413346
close_rolling_q25_50,close_lag_1,0.9991058578766323,0.9991058578766323
close,close_rolling_median_50,0.99910563304972,0.99910563304972
low,close_rolling_median_50,0.9991037545844714,0.9991037545844714
close_rolling_min_10,H4_open,0.9991033665393604,0.9991033665393604
H1_close,H4_open,0.9991030174268323,0.9991030174268323
close_rolling_min_20,H4_high,0.9990963342670431,0.9990963342670431
close_rolling_min_50,close_lag_3,0.9990957261913983,0.9990957261913983
close_rolling_q75_5,close_rolling_min_50,0.9990942419369426,0.9990942419369426
ema_10,close_rolling_min_50,0.9990885181256178,0.9990885181256178
open,close_rolling_q25_50,0.9990874900683229,0.9990874900683229
close_rolling_q75_20,H4_low,0.9990847350035348,0.9990847350035348
low,close_rolling_q25_50,0.999083832769623,0.999083832769623
high,close_rolling_q25_50,0.9990834096128582,0.9990834096128582
close,close_rolling_q25_50,0.9990811502103846,0.9990811502103846
close_rolling_max_5,close_rolling_min_50,0.999079497184813,0.999079497184813
close_rolling_median_50,H1_high,0.9990778664556512,0.9990778664556512
close_rolling_min_50,close_lag_2,0.9990760305038114,0.9990760305038114
ichimoku_iks_26,H4_low,0.9990690941090979,0.9990690941090979
sma_50,H1_low,0.9990688294990822,0.9990688294990822
close_rolling_mean_50,H1_low,0.9990688294990822,0.9990688294990822
sma_20,H4_close,0.9990668699187892,0.9990668699187892
close_rolling_mean_20,H4_close,0.9990668699187892,0.9990668699187892
bb_middle,H4_close,0.999066869918789,0.999066869918789
close_rolling_min_50,H1_low,0.9990645214440368,0.9990645214440368
ema_5,close_rolling_min_50,0.9990617390901039,0.9990617390901039
close_rolling_min_50,H1_open,0.9990582015067113,0.9990582015067113
close_rolling_min_50,close_lag_1,0.9990559291562633,0.9990559291562633
close_rolling_q75_20,H4_close,0.9990518530793484,0.9990518530793484
close_rolling_max_20,H4_close,0.9990485185330971,0.9990485185330971
close_rolling_median_20,H4_close,0.9990472248127923,0.9990472248127923
low,close_rolling_min_50,0.9990461043642068,0.9990461043642068
close_rolling_max_20,H4_open,0.9990458944137721,0.9990458944137721
close_rolling_q25_50,H1_low,0.9990420935088383,0.9990420935088383
bb_middle,H4_open,0.999040508325105,0.999040508325105
sma_20,H4_open,0.9990405083251044,0.9990405083251044
close_rolling_mean_20,H4_open,0.9990405083251044,0.9990405083251044
open,close_rolling_min_50,0.9990401380627385,0.9990401380627385
close_rolling_q75_20,H4_open,0.9990389604383192,0.9990389604383192
close_rolling_q25_20,H4_close,0.9990383790169085,0.9990383790169085
close_rolling_max_20,H4_low,0.9990351611544295,0.9990351611544295
close,close_rolling_min_50,0.9990351281745158,0.9990351281745158
high,close_rolling_min_50,0.9990281800357758,0.9990281800357758
close_rolling_median_20,H4_open,0.9990238889365265,0.9990238889365265
close_lag_20,H4_low,0.9990219039569769,0.9990219039569769
close_rolling_min_20,H4_close,0.9990211410650065,0.9990211410650065
close_rolling_median_50,H1_low,0.9990192881441565,0.9990192881441565
bb_upper,H4_high,0.999013650300314,0.999013650300314
close_rolling_q25_50,H1_high,0.9990065746498054,0.9990065746498054
bb_lower,H4_open,0.9990022548139591,0.9990022548139591
close_rolling_q25_20,H4_open,0.9990020008488154,0.9990020008488154
close_lag_20,H4_open,0.9989971348554344,0.9989971348554344
bb_lower,H4_close,0.998996702540555,0.998996702540555
ichimoku_iks_26,H4_close,0.9989845307602382,0.9989845307602382
sma_50,H1_close,0.9989844510325916,0.9989844510325916
close_rolling_mean_50,H1_close,0.9989844510325916,0.9989844510325916
close_rolling_q75_50,H1_low,0.9989839200649702,0.9989839200649702
ichimoku_iks_26,H4_open,0.9989794656594367,0.9989794656594367
ichimoku_ics_26,H4_open,0.9989706356087967,0.9989706356087967
bb_lower,H4_low,0.9989642263420881,0.9989642263420881
H1_sma_50,H4_sma_20,0.9989566168574897,0.9989566168574897
close_rolling_max_50,H4_high,0.9989548469797261,0.9989548469797261
close_rolling_min_20,H4_open,0.9989545591504775,0.9989545591504775
close_rolling_q75_50,H1_close,0.9989481759672485,0.9989481759672485
close_rolling_max_50,H1_close,0.9989477314278553,0.9989477314278553
bb_upper,H4_close,0.9989455204783455,0.9989455204783455
close_rolling_median_50,H1_close,0.9989333180281829,0.9989333180281829
close_rolling_max_50,H1_low,0.998918821367915,0.998918821367915
close_rolling_q25_50,H1_close,0.9989091771097446,0.9989091771097446
close_lag_20,H4_close,0.9989077486410671,0.9989077486410671
H4_high,H4_low,0.9989015577018063,0.9989015577018063
bb_upper,H4_open,0.9988870950855522,0.9988870950855522
close_rolling_min_50,H1_high,0.9988860579504708,0.9988860579504708
sma_50,ichimoku_ics_26,0.9988739797630145,0.9988739797630145
ichimoku_ics_26,close_rolling_mean_50,0.9988739797630143,0.9988739797630143
close_rolling_q75_50,H4_high,0.9988669656731171,0.9988669656731171
close_rolling_min_50,H1_close,0.99886593461413,0.99886593461413
ichimoku_ics_26,close_rolling_max_50,0.9988435542943059,0.9988435542943059
ichimoku_ics_26,close_rolling_q75_50,0.9988401839007628,0.9988401839007628
sma_50,H4_high,0.99883637266236,0.99883637266236
close_rolling_mean_50,H4_high,0.99883637266236,0.99883637266236
ichimoku_ics_26,close_rolling_median_50,0.9988212565240312,0.9988212565240312
ichimoku_ics_26,close_rolling_q25_50,0.998796121128542,0.998796121128542
sma_100,ichimoku_iks_26,0.9987955644506437,0.9987955644506437
close_rolling_median_50,H4_high,0.9987888772682956,0.9987888772682956
ichimoku_ics_26,close_rolling_min_50,0.9987533205315444,0.9987533205315444
close_rolling_min_50,H4_low,0.9987476876622734,0.9987476876622734
sma_100,close_lag_20,0.9987416905657784,0.9987416905657784
H4_close,H4_open,0.9987293489754814,0.9987293489754814
close_rolling_mean_50,H4_open,0.9987017842861307,0.9987017842861307
sma_50,H4_open,0.9987017842861307,0.9987017842861307
close_rolling_mean_50,H4_low,0.9986983974418041,0.9986983974418041
sma_50,H4_low,0.9986983974418041,0.9986983974418041
close_rolling_q25_50,H4_high,0.9986983331675966,0.9986983331675966
close_rolling_q25_50,H4_low,0.9986912238284638,0.9986912238284638
close_rolling_max_50,H4_open,0.9986813788168909,0.9986813788168909
sma_100,close_rolling_mean_20,0.9986805453281792,0.9986805453281792
sma_100,bb_middle,0.9986805453281788,0.9986805453281788
sma_20,sma_100,0.9986805453281788,0.9986805453281788
close_rolling_q75_50,H4_open,0.9986770158859141,0.9986770158859141
sma_100,close_rolling_median_20,0.9986659364164848,0.9986659364164848
sma_100,close_rolling_q25_20,0.9986627675045548,0.9986627675045548
sma_100,close_rolling_q75_20,0.9986595046743407,0.9986595046743407
close_rolling_median_50,H4_open,0.9986583195513078,0.9986583195513078
sma_100,ema_100,0.9986503464327355,0.9986503464327355
close_rolling_median_50,H4_low,0.9986477073319794,0.9986477073319794
sma_100,close_rolling_max_20,0.9986407548030004,0.9986407548030004
sma_100,close_rolling_min_20,0.9986355134488758,0.9986355134488758
close_rolling_q25_50,H4_open,0.9986204935492251,0.9986204935492251
sma_100,bb_upper,0.9985936229086811,0.9985936229086811
close_rolling_q75_50,H4_low,0.9985928981141308,0.9985928981141308
sma_50,H4_close,0.9985775341622044,0.9985775341622044
close_rolling_mean_50,H4_close,0.9985775341622044,0.9985775341622044
sma_100,bb_lower,0.9985767461815006,0.9985767461815006
sma_100,ema_50,0.9985753316893118,0.9985753316893118
close_rolling_q75_50,H4_close,0.9985420202129948,0.9985420202129948
close_rolling_max_50,H4_close,0.9985400730816527,0.9985400730816527
close_rolling_min_50,H4_high,0.9985359165567278,0.9985359165567278
sma_100,close_lag_10,0.9985303697656313,0.9985303697656313
close_rolling_median_50,H4_close,0.9985272616762226,0.9985272616762226
close_rolling_min_50,H4_open,0.9985253651247595,0.9985253651247595
close_rolling_q25_50,H4_close,0.9985018862972984,0.9985018862972984
close_rolling_max_50,H4_low,0.9984979201544537,0.9984979201544537
sma_100,close_rolling_mean_10,0.9984827525152812,0.9984827525152812
sma_10,sma_100,0.9984827525152807,0.9984827525152807
sma_100,close_rolling_median_10,0.9984758464372392,0.9984758464372392
